deu_2005,xfra_2005,xbnl_2005
0.14111300000000002,0.16234300000000002,0.169709
0.0690749,0.0971246,0.0794808
0.00463032,0.0659441,0.011257099999999999
0.0,0.011388500000000001,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.028916700000000004,0.00856122,0.000291008
0.17673599999999998,0.0766379,0.100888
0.292673,0.15190499999999998,0.237104
0.346904,0.195475,0.314786
0.342625,0.20559000000000002,0.332484
0.277477,0.200273,0.278028
0.182622,0.16996,0.190107
0.0823591,0.11897999999999999,0.0936931
0.00719098,0.07627569999999999,0.0152057
0.0,0.0122006,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0206757,0.0126664,0.000331546
0.10755999999999999,0.122701,0.103279
0.166993,0.222083,0.22240500000000002
0.177845,0.263292,0.272382
0.149805,0.251855,0.259911
0.119871,0.245193,0.24388400000000002
0.07721010000000002,0.208734,0.193152
0.0329686,0.147679,0.116954
0.00189707,0.0954565,0.0203124
0.0,0.016316499999999998,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.023743900000000002,0.0161711,0.000325748
0.10740999999999999,0.16608599999999998,0.0973063
0.169087,0.31192800000000004,0.21436
0.18876400000000002,0.392058,0.272522
0.172278,0.40774099999999996,0.273894
0.134237,0.367314,0.23425100000000001
0.083582,0.28669,0.165735
0.034326499999999996,0.183855,0.0867674
0.00221289,0.113879,0.0149251
0.0,0.0196852,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.037432599999999996,0.0190426,0.000896687
0.20043699999999998,0.17330399999999999,0.11810899999999999
0.307515,0.29975100000000005,0.242785
0.339783,0.346532,0.294538
0.30906999999999996,0.323787,0.280646
0.261662,0.299136,0.252779
0.184067,0.24111799999999997,0.19208699999999998
0.0928539,0.16130999999999998,0.112427
0.00991113,0.10739100000000001,0.0220569
0.0,0.020677200000000003,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0373787,0.0217938,0.000159865
0.17708,0.196957,0.050422
0.267796,0.364628,0.10898699999999999
0.29586399999999996,0.465005,0.13858399999999998
0.270613,0.49678599999999995,0.139227
0.20612199999999997,0.45931400000000006,0.117407
0.124804,0.372069,0.0813982
0.049611,0.251257,0.0413304
0.00447795,0.14997,0.00641535
0.0,0.026227099999999996,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
